Card,Transaction Date,Post Date,Description,Category,Type,Amount,Memo
7332,03/10/2018,03/11/2018,MCDONALD'S F11829,Food & Drink,Sale,-2.14,
7332,03/10/2018,03/11/2018,MCDONALD'S F11829,Food & Drink,Sale,-4.48,
7332,03/10/2018,03/11/2018,MCDONALD'S F11829,Food & Drink,Sale,-4.26,
7332,03/09/2018,03/11/2018,CLINTON WINE &amp; SPIRITS,Food & Drink,Sale,-21.30,
7332,03/08/2018,03/08/2018,LANDS END,Merchandise & Inventory,Sale,-217.25,
7332,03/07/2018,03/08/2018,Amazon.com,Merchandise & Inventory,Sale,-158.87,
7332,03/06/2018,03/07/2018,CRICKET WIRELESS,Bills & Utilities,Sale,-100.00,
7332,03/06/2018,03/07/2018,PAYNOW*FIRST ENERGY CORP,Bills & Utilities,Sale,-151.35,
7332,03/05/2018,03/07/2018,THE PORTASOFT CO INC,Repair & Maintenance,Sale,-28.79,
7332,03/06/2018,03/07/2018,STRIDERITE.COM,Merchandise & Inventory,Sale,-76.00,
7332,03/05/2018,03/06/2018,WAL-MART CHECK PRINTNG,Merchandise & Inventory,Sale,-10.47,
7332,03/05/2018,03/06/2018,AMAZON MKTPLACE PMTS,Merchandise & Inventory,Sale,-13.85,
7332,03/04/2018,03/05/2018,NJM INSURANCE COMPANY,Bills & Utilities,Sale,-149.00,
7332,03/03/2018,03/05/2018,PRU THAI,Food & Drink,Sale,-30.93,
7332,03/04/2018,03/05/2018,UNITED      0162388344090,Travel,Sale,-920.51,
7332,03/04/2018,03/05/2018,UNITED      0162388344089,Travel,Sale,-920.51,
7332,03/04/2018,03/05/2018,UNITED      0162388344088,Travel,Sale,-920.51,
7332,03/05/2018,03/05/2018,Amazon.com,Merchandise & Inventory,Sale,-6.66,
7332,03/03/2018,03/04/2018,TARGET        00012245,Merchandise & Inventory,Sale,-51.48,
7332,03/03/2018,03/04/2018,WALMART.COM,Merchandise & Inventory,Sale,-239.90,
7332,03/02/2018,03/04/2018,APL* ITUNES.COM/BILL,Merchandise & Inventory,Sale,-7.99,
7332,03/02/2018,03/04/2018,HIS*HISCOX INC,Bills & Utilities,Sale,-36.88,
7332,03/02/2018,03/04/2018,ITALKBB,Bills & Utilities,Sale,-10.85,
7332,03/02/2018,03/02/2018,GOOGLE *SVCSAPPS_entre,Professional Services,Sale,-5.00,
7332,02/28/2018,03/02/2018,DIGITALOCEAN.COM,Office & Shipping,Sale,-5.00,
7332,03/01/2018,03/02/2018,MCDONALD'S F11829,Food & Drink,Sale,-9.69,
7332,02/28/2018,03/01/2018,MCDONALD'S F11829,Food & Drink,Sale,-9.69,
7332,03/01/2018,03/01/2018,COMCAST,Bills & Utilities,Sale,-96.39,
7332,02/27/2018,02/28/2018,MCDONALD'S F11829,Food & Drink,Sale,-7.99,
7332,02/27/2018,02/28/2018,J CREW,Merchandise & Inventory,Sale,-204.30,
7332,02/27/2018,02/28/2018,J CREW,Merchandise & Inventory,Sale,-41.70,
7332,02/27/2018,02/28/2018,RCN*CABLE PHONE INTERN,Bills & Utilities,Sale,-39.95,
7332,02/26/2018,02/27/2018,WAL-MART #2582,Merchandise & Inventory,Sale,-27.94,
7332,02/26/2018,02/27/2018,NEW JERSEY E-ZPASS,Travel,Sale,-25.00,
7332,02/26/2018,02/26/2018,AUTOMATIC PAYMENT - THANK,,Payment,4046.19,
7332,02/25/2018,02/26/2018,T.J.MAXX EGIFT CARD,Merchandise & Inventory,Sale,-200.00,
7332,02/23/2018,02/25/2018,AMAZON MKTPLACE PMTS,Merchandise & Inventory,Sale,-33.40,
7332,02/21/2018,02/22/2018,ITALKBB,Bills & Utilities,Sale,-29.93,
7332,02/20/2018,02/21/2018,STARBUCKS STORE 16676,Food & Drink,Sale,-2.89,
7332,02/19/2018,02/21/2018,KALAHARI RETAIL - PA,Merchandise & Inventory,Sale,-38.47,
7332,02/18/2018,02/20/2018,SPICE ROUTE,Food & Drink,Sale,-65.72,
7332,02/18/2018,02/20/2018,KALAHARI RESTAURANT -,Food & Drink,Sale,-101.98,
7332,02/19/2018,02/19/2018,AMAZON MKTPLACE PMTS,Merchandise & Inventory,Sale,-33.49,
7332,02/16/2018,02/18/2018,Amazon.com,Merchandise & Inventory,Sale,-14.38,
7332,02/17/2018,02/18/2018,AMAZON MKTPLACE PMTS,Merchandise & Inventory,Sale,-44.79,
7332,02/15/2018,02/16/2018,NEW JERSEY E-ZPASS,Travel,Sale,-25.00,
7332,02/14/2018,02/15/2018,Amazon.com,Merchandise & Inventory,Sale,-26.63,
7332,02/13/2018,02/15/2018,CRU-DONATIONS,Gifts & Donations,Sale,-50.00,
7332,02/14/2018,02/15/2018,WAL-MART #2582,Merchandise & Inventory,Sale,-28.58,
7332,02/11/2018,02/13/2018,CITY OF EASTON PARKING,Travel,Sale,-1.00,
7332,02/10/2018,02/12/2018,TARGET        00012245,Food & Drink,Sale,-2.83,
7332,02/10/2018,02/12/2018,THE HOME DEPOT #0947,Repair & Maintenance,Sale,-56.88,
7332,02/10/2018,02/12/2018,AFM OF PISCATAWAY,Food & Drink,Sale,-133.36,
7332,02/10/2018,02/12/2018,PANERA BREAD #601492,Food & Drink,Sale,-24.28,
7332,02/11/2018,02/12/2018,THE CRAYOLA EXPERIENCE,Entertainment,Sale,-6.77,
7332,02/11/2018,02/12/2018,THE CRAYOLA EXPERIENCE,Entertainment,Sale,-31.49,
7332,02/10/2018,02/12/2018,TARGET        00012245,Food & Drink,Sale,-49.50,
7332,02/08/2018,02/11/2018,NEXTDIRECTORY.COM,Merchandise & Inventory,Sale,-58.00,
7332,02/10/2018,02/11/2018,TALBOTS-CATALOG #0001,Merchandise & Inventory,Sale,-115.95,
7332,02/08/2018,02/08/2018,AliExpress,Merchandise & Inventory,Sale,-3.49,
7332,02/05/2018,02/07/2018,THE PORTASOFT CO INC,Repair & Maintenance,Sale,-28.79,
7332,02/07/2018,02/07/2018,TALBOTS-CATALOG #0001,Merchandise & Inventory,Sale,-93.47,
7332,02/06/2018,02/06/2018,CRICKET WIRELESS,Bills & Utilities,Sale,-100.00,
7332,02/04/2018,02/05/2018,NJM INSURANCE COMPANY,Bills & Utilities,Sale,-149.00,
7332,02/03/2018,02/05/2018,TARGET        00012245,Food & Drink,Sale,-37.42,
7332,02/03/2018,02/05/2018,AFM OF PISCATAWAY,Food & Drink,Sale,-194.54,
7332,02/02/2018,02/04/2018,HIS*HISCOX INC,Bills & Utilities,Return,29.33,
7332,02/02/2018,02/04/2018,HIS*HISCOX INC,Bills & Utilities,Sale,-73.84,
7332,02/02/2018,02/04/2018,ITALKBB,Bills & Utilities,Sale,-9.99,
7332,02/01/2018,02/02/2018,J CREW,Merchandise & Inventory,Sale,-100.80,
7332,02/01/2018,02/02/2018,GOOGLE *SVCSAPPS_entre,Professional Services,Sale,-5.00,
7332,02/01/2018,02/02/2018,DIGITALOCEAN.COM,Office & Shipping,Sale,-5.00,
7332,01/31/2018,02/01/2018,WAL-MART #2582,Merchandise & Inventory,Sale,-39.15,
7332,01/31/2018,02/01/2018,PAYNOW*FIRST ENERGY CO,Bills & Utilities,Sale,-190.66,
7332,01/31/2018,02/01/2018,USPS PO 3316950438,Office & Shipping,Sale,-10.21,
7332,01/29/2018,01/30/2018,STARBUCKS STORE 16676,Food & Drink,Sale,-2.89,
7332,01/29/2018,01/30/2018,BARCLAY'S 1301,Food & Drink,Sale,-3.16,
7332,01/29/2018,01/30/2018,BARCLAY'S 1301,Food & Drink,Sale,-5.45,
7332,01/29/2018,01/30/2018,TRANS BRIDGE TOURS C,Travel,Sale,-280.50,
7332,01/29/2018,01/29/2018,COMCAST,Bills & Utilities,Sale,-96.39,
7332,01/28/2018,01/29/2018,AFM OF PISCATAWAY,Food & Drink,Sale,-151.86,
7332,01/28/2018,01/29/2018,Amazon.com,Merchandise & Inventory,Sale,-16.38,
7332,01/27/2018,01/29/2018,J. CREW #717,Merchandise & Inventory,Return,138.00,
7332,01/28/2018,01/29/2018,H&amp;M ONLINE #7700,Merchandise & Inventory,Sale,-97.92,
7332,01/28/2018,01/29/2018,TARGET        00012245,Food & Drink,Sale,-20.11,
7332,01/27/2018,01/29/2018,RCN*CABLE PHONE INTERN,Bills & Utilities,Sale,-39.95,
7332,01/26/2018,01/28/2018,UNIQLO ECOMMERCE,Merchandise & Inventory,Return,19.90,
7332,01/26/2018,01/26/2018,AUTOMATIC PAYMENT - THANK,,Payment,4345.49,
7332,01/22/2018,01/23/2018,STARBUCKS STORE 20259,Food & Drink,Sale,-2.89,
7332,01/20/2018,01/22/2018,J CREW,Merchandise & Inventory,Sale,-186.48,
7332,01/21/2018,01/22/2018,99 RANCH #1601,Food & Drink,Sale,-6.93,
7332,01/21/2018,01/22/2018,99 RANCH #1601,Food & Drink,Sale,-156.68,
7332,01/21/2018,01/22/2018,LNR*LUNARPAGES WEBHOST,Bills & Utilities,Sale,-27.90,
7332,01/20/2018,01/22/2018,KALAHARI RESORT - PA E,Travel,Sale,-1117.23,
7332,01/20/2018,01/22/2018,J CREW,Merchandise & Inventory,Sale,-29.99,
7332,01/21/2018,01/22/2018,ITALKBB,Bills & Utilities,Sale,-29.93,
7332,01/21/2018,01/22/2018,Amazon.com,Merchandise & Inventory,Sale,-5.21,
7332,01/21/2018,01/22/2018,Amazon.com,Merchandise & Inventory,Sale,-92.75,
7332,01/20/2018,01/22/2018,APL* ITUNES.COM/BILL,Merchandise & Inventory,Sale,-7.99,
7332,01/19/2018,01/19/2018,HIS*HISCOX INC,Bills & Utilities,Sale,-28.83,
7332,01/18/2018,01/19/2018,AMAZON MKTPLACE PMTS,Merchandise & Inventory,Sale,-5.99,
2920,01/16/2018,01/17/2018,AMAZON MKTPLACE PMTS,Merchandise & Inventory,Sale,-15.98,
2920,01/16/2018,01/17/2018,STARBUCKS STORE 16676,Food & Drink,Sale,-2.89,
2920,01/16/2018,01/16/2018,AMAZON MKTPLACE PMTS,Merchandise & Inventory,Sale,-43.14,
2920,01/14/2018,01/15/2018,AFM OF PISCATAWAY,Food & Drink,Sale,-139.01,
2920,01/13/2018,01/15/2018,BESTBUYCOM805526641185,Merchandise & Inventory,Sale,-20.24,
2920,01/12/2018,01/14/2018,AMAZON MKTPLACE PMTS,Merchandise & Inventory,Sale,-16.88,
2920,01/11/2018,01/12/2018,USPS PO 3316950438,Office & Shipping,Sale,-12.92,
2920,01/10/2018,01/11/2018,UNIQLO ECOMMERCE,Merchandise & Inventory,Sale,-108.82,
2920,01/08/2018,01/10/2018,MTA MVM*N301-7 AV  QPS,Travel,Sale,-40.00,
2920,01/09/2018,01/10/2018,STARBUCKS STORE 20259,Food & Drink,Sale,-2.89,
2920,01/09/2018,01/10/2018,BAC AI PHARMACY,Health & Wellness,Sale,-88.00,
2920,01/09/2018,01/10/2018,CIGNA PHARM OF PA,Health & Wellness,Sale,-10.44,
2920,01/06/2018,01/09/2018,CRICKET WIRELESS,Bills & Utilities,Sale,-60.00,
2920,01/08/2018,01/09/2018,TRANS BRIDGE TOURS C,Travel,Sale,-389.25,
2920,01/08/2018,01/09/2018,BARCLAY'S 1301,Food & Drink,Sale,-6.21,
2920,01/08/2018,01/08/2018,Amazon.com,Merchandise & Inventory,Sale,-15.87,
2920,01/07/2018,01/08/2018,99 RANCH #1601,Food & Drink,Sale,-232.07,
2920,01/05/2018,01/07/2018,STARBUCKS STORE 16676,Food & Drink,Sale,-2.89,
2920,01/04/2018,01/05/2018,NJM INSURANCE COMPANY,Bills & Utilities,Sale,-149.00,
2920,01/03/2018,01/05/2018,THE PORTASOFT CO INC,Repair & Maintenance,Sale,-28.86,
2920,01/03/2018,01/04/2018,WAL-MART #2582,Merchandise & Inventory,Sale,-4.64,
2920,01/03/2018,01/04/2018,CASCADE DAFO E STORE,Health & Wellness,Return,58.50,
2920,01/03/2018,01/03/2018,AMAZON MKTPLACE PMTS,Merchandise & Inventory,Sale,-17.89,
2920,01/03/2018,01/03/2018,AMAZON MKTPLACE PMTS,Merchandise & Inventory,Sale,-18.97,
2920,01/02/2018,01/03/2018,ITALKBB,Bills & Utilities,Sale,-10.01,
2920,01/02/2018,01/03/2018,PAYNOW*FIRST ENERGY CO,Bills & Utilities,Sale,-153.58,
2920,01/03/2018,01/03/2018,Amazon.com,Merchandise & Inventory,Sale,-167.38,
2920,01/01/2018,01/02/2018,CLINTON WINE &amp; SPIRITS,Food & Drink,Sale,-90.58,
2920,01/01/2018,01/02/2018,DIGITALOCEAN.COM,Office & Shipping,Sale,-5.00,
2920,01/01/2018,01/02/2018,GOOGLE *SVCSAPPS_entre,Professional Services,Sale,-5.00,
2920,12/30/2017,01/01/2018,TARGET        00012245,Food & Drink,Sale,-47.25,
2920,12/30/2017,01/01/2018,99 RANCH #1601,Food & Drink,Sale,-146.64,
