Card,Transaction Date,Post Date,Description,Category,Type,Amount,Memo
850,02/10/2020,02/10/2020,AMZN Mktp US*CH5BQ4MM3,Merchandise & Inventory,Sale,-103.95,
850,02/08/2020,02/09/2020,AMZN Mktp US*A53VO3QI3,Merchandise & Inventory,Sale,-132.82,
850,02/07/2020,02/09/2020,AMZN Mktp US*2B2586493,Merchandise & Inventory,Sale,-39.44,
850,02/06/2020,02/07/2020,GoFndMe* Fight Wuhan Coro,Gifts & Donations,Sale,-205,
850,02/05/2020,02/07/2020,SHELL OIL 57546224106,Gas,Sale,-39,
850,02/05/2020,02/06/2020,Amazon Prime*NU8AC7LD3,Bills & Utilities,Sale,-13.85,
850,02/06/2020,02/06/2020,OPTIMUM 7875,Bills & Utilities,Sale,-68.49,
850,02/05/2020,02/06/2020,AMZN Mktp US*LD25W9B43,Merchandise & Inventory,Sale,-35.18,
850,02/05/2020,02/06/2020,Amazon Prime,Bills & Utilities,Return,13.85,
850,02/05/2020,02/06/2020,CRICKET WIRELESS,Bills & Utilities,Sale,-100,
850,02/04/2020,02/05/2020,OPC*NJM Insurance,Bills & Utilities,Sale,-144,
850,02/03/2020,02/04/2020,CCM*SEARS WARRANTY,Bills & Utilities,Sale,-53.3,
850,02/02/2020,02/03/2020,ITALKBB,Bills & Utilities,Sale,-11.73,
850,02/02/2020,02/03/2020,WALGREENS #19955,Health & Wellness,Sale,-4.79,
850,02/02/2020,02/03/2020,AMZN Mktp US*AJ17G9093,Merchandise & Inventory,Sale,-8.52,
850,02/03/2020,02/03/2020,Amazon web services,Office & Shipping,Sale,-0.8,
850,02/02/2020,02/03/2020,GOOGLE*GSUITE ENTREPID,Professional Services,Sale,-6,
850,02/01/2020,02/02/2020,AMZN Mktp US*0B5LD9IA3,Merchandise & Inventory,Sale,-34.1,
850,02/01/2020,02/02/2020,DIGITALOCEAN.COM,Office & Shipping,Sale,-6,
850,01/31/2020,02/02/2020,WALGREENS #19955,Health & Wellness,Sale,-24.31,
850,02/01/2020,02/02/2020,US Mobile,Bills & Utilities,Sale,-8.57,
850,02/01/2020,02/02/2020,PANERA BREAD #601500,Food & Drink,Sale,-31.31,
850,01/30/2020,01/31/2020,SQ *HILLS PEDIATRICS,Health & Wellness,Sale,-206,
850,01/27/2020,01/29/2020,Pick A Bagel,Food & Drink,Sale,-2.45,
850,01/28/2020,01/29/2020,AMZN Mktp US,Merchandise & Inventory,Return,171.96,
850,01/28/2020,01/29/2020,JUSTANSWER  *LAWYER,Bills & Utilities,Sale,-36,
850,01/28/2020,01/29/2020,AMZN Mktp US,Merchandise & Inventory,Return,526.56,
850,01/27/2020,01/29/2020,61707 - NORTH GARAGE,Travel,Sale,-11,
850,01/28/2020,01/29/2020,Amazon.com,Merchandise & Inventory,Return,776.23,
850,01/28/2020,01/29/2020,AMZN Digital*ZM2EX0JI3,Merchandise & Inventory,Sale,-31.98,
850,01/27/2020,01/28/2020,RCN*CABLE PHONE INTERN,Bills & Utilities,Sale,-53.35,
850,01/27/2020,01/28/2020,AMZN Mktp US*OI2Y15Q13,Merchandise & Inventory,Sale,-222.85,
850,01/26/2020,01/28/2020,SHELL OIL 57546224106,Gas,Sale,-35.86,
850,01/27/2020,01/28/2020,NEW JERSEY E-ZPASS,Travel,Sale,-70,
850,01/26/2020,01/26/2020,AUTOMATIC PAYMENT - THANK,,Payment,24495,
850,01/24/2020,01/26/2020,Amazon.com,Merchandise & Inventory,Return,1.05,
850,01/24/2020,01/26/2020,AMZN Mktp US*XK6VF5KX3,Merchandise & Inventory,Sale,-13.85,
850,01/26/2020,01/26/2020,Amazon Music*NZ2U24TM3,Merchandise & Inventory,Sale,-4.25,
850,01/23/2020,01/24/2020,AMZN Mktp US,Merchandise & Inventory,Return,572.44,
850,01/22/2020,01/23/2020,FIRSTENERGY/EZPAYRECUR,Bills & Utilities,Sale,-101.9,
850,01/21/2020,01/22/2020,UNIQLO BRIDGEWATER #39,Merchandise & Inventory,Return,104.6,
850,01/22/2020,01/22/2020,LUNARPAGES-HOSTPAPA IN,Professional Services,Sale,-27.9,
850,01/21/2020,01/21/2020,Amazon.com*X427Q8OT3,Merchandise & Inventory,Sale,-4.25,
850,01/19/2020,01/19/2020,AMZN Mktp US*CH6880Y93,Merchandise & Inventory,Sale,-21.99,
850,01/15/2020,01/19/2020,SMART LUNCHES INC.,Food & Drink,Return,3.08,
850,01/15/2020,01/16/2020,HOW LANE PEDIATRICS,Health & Wellness,Sale,-45,
850,01/15/2020,01/16/2020,NETFLIX.COM,Bills & Utilities,Sale,-17.05,
850,01/16/2020,01/16/2020,D J*WALL-ST-JOURNAL,Bills & Utilities,Sale,-1,
850,01/14/2020,01/16/2020,SOMERSET PEDIATRIC GROUP,Health & Wellness,Sale,-25,
850,01/14/2020,01/15/2020,AMZN Mktp US*9A2BL9RT3,Merchandise & Inventory,Sale,-27.71,
850,01/14/2020,01/15/2020,AMZN Mktp US*6S1XS8SI3,Merchandise & Inventory,Sale,-73.35,
850,01/14/2020,01/15/2020,WALGREENS #19955,Health & Wellness,Sale,-45,
850,01/13/2020,01/14/2020,AMZN Mktp US*EE2I09N53,Merchandise & Inventory,Sale,-15.98,
850,01/13/2020,01/14/2020,Amazon.com*2J6CK0RC3,Merchandise & Inventory,Sale,-1.05,
850,01/11/2020,01/12/2020,AMZN Mktp US*7Q1008CT3,Merchandise & Inventory,Sale,-13.73,
850,01/08/2020,01/08/2020,AMZN Mktp US*WX0AZ0K63,Merchandise & Inventory,Sale,-14.81,
850,01/07/2020,01/08/2020,Amazon.com*XW6NG3MW3,Merchandise & Inventory,Sale,-4.39,
850,01/06/2020,01/07/2020,AUTOZONE #3284,Automotive,Sale,-49.03,
850,01/06/2020,01/06/2020,OPTIMUM 7875,Bills & Utilities,Sale,-68.49,
850,01/05/2020,01/06/2020,CRICKET WIRELESS,Bills & Utilities,Sale,-100,
850,01/04/2020,01/06/2020,EXXONMOBIL    47975362,Gas,Sale,-29.75,
850,01/05/2020,01/06/2020,Amazon.com*M56040CM3,Merchandise & Inventory,Sale,-42.69,
850,01/03/2020,01/05/2020,Amazon web services,Office & Shipping,Sale,-0.8,
850,01/05/2020,01/05/2020,AMZN Mktp US*TI5JR0X63,Merchandise & Inventory,Sale,-38.28,
850,01/03/2020,01/05/2020,CCM*SEARS WARRANTY,Bills & Utilities,Sale,-53.3,
850,01/04/2020,01/05/2020,AMZN Mktp US*OP3O82JM3,Merchandise & Inventory,Sale,-26.6,
850,01/03/2020,01/05/2020,Amazon.com*PY83T5HS3,Merchandise & Inventory,Sale,-776.23,
850,01/04/2020,01/05/2020,OPC*NJM Insurance,Bills & Utilities,Sale,-144,
850,01/03/2020,01/05/2020,Amazon.com*EZ2RV3TO3,Merchandise & Inventory,Sale,-16.73,
850,01/03/2020,01/05/2020,ITALKBB,Bills & Utilities,Sale,-10.71,
850,01/02/2020,01/03/2020,TRADER JOE'S #614,Food & Drink,Sale,-22.7,
850,01/02/2020,01/03/2020,GOOGLE *GSUITE_entrepi,Professional Services,Sale,-6,
850,01/02/2020,01/03/2020,US Mobile,Bills & Utilities,Sale,-8.57,
850,01/01/2020,01/03/2020,CRAYOLA EXPERIENCE,Entertainment,Sale,-22.62,
850,01/01/2020,01/03/2020,CRAYOLA EXPERIENCE,Entertainment,Sale,-62.98,
850,01/02/2020,01/02/2020,BRIGHT HORIZONS BACKUP,Miscellaneous,Sale,-25,
850,01/01/2020,01/02/2020,DIGITALOCEAN.COM,Office & Shipping,Sale,-6,
850,12/30/2019,01/01/2020,SHELL OIL 57546224106,Gas,Sale,-37.27,
850,12/31/2019,01/01/2020,AMZN Mktp US*HR3GP75Z3,Merchandise & Inventory,Sale,-705.59,
